epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
140,143086,0.67277,0.62652,0.21319,0.70154,0.57758,0.61878,0.41084,0.58105,0.56,0.2119,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,145385,0.68429,0.62236,0.21527,0.70425,0.57829,0.62381,0.42049,0.56482,0.56379,0.20939,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,147941,0.68612,0.62128,0.21499,0.7087,0.57828,0.62471,0.42085,0.55803,0.56393,0.20876,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,150556,0.69265,0.62095,0.21506,0.70681,0.57981,0.6258,0.423,0.54875,0.56569,0.20705,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,153160,0.65358,0.62935,0.20637,0.70481,0.58618,0.62986,0.43463,0.53146,0.56911,0.20379,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,155642,0.69919,0.61698,0.21493,0.70514,0.58373,0.62805,0.42799,0.53775,0.56769,0.20526,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,158120,0.68175,0.61759,0.21347,0.70109,0.58205,0.62255,0.415,0.5644,0.56233,0.21075,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,160702,0.71899,0.60795,0.21954,0.68601,0.56501,0.59689,0.37819,0.64727,0.54191,0.22543,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,163238,0.7025,0.60996,0.21448,0.68476,0.57158,0.6049,0.38626,0.62645,0.54727,0.22106,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,165829,0.7562,0.59536,0.22668,0.69059,0.57658,0.61264,0.39321,0.60678,0.55475,0.21767,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,168429,0.79683,0.57983,0.24396,0.69374,0.56894,0.60784,0.38004,0.62869,0.55413,0.22175,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,171022,0.80491,0.57631,0.24833,0.70106,0.57811,0.61897,0.39757,0.59817,0.56215,0.21674,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,173598,0.7996,0.57797,0.24485,0.70048,0.57926,0.62082,0.39952,0.59504,0.56415,0.21634,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,176169,0.79239,0.5775,0.23935,0.70233,0.58088,0.62401,0.40594,0.58195,0.56732,0.21538,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,178751,0.80153,0.57685,0.24528,0.69917,0.57915,0.62254,0.39958,0.58471,0.57076,0.2159,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,181341,0.77414,0.58265,0.23483,0.70092,0.58003,0.62311,0.40087,0.58432,0.56837,0.21599,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,183865,0.76865,0.58367,0.23381,0.69694,0.5834,0.62519,0.40307,0.58321,0.5684,0.21595,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,186439,0.78173,0.57976,0.23774,0.70364,0.58933,0.6359,0.43076,0.54048,0.5722,0.20763,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,188998,0.76722,0.58476,0.23099,0.70441,0.59457,0.63994,0.44258,0.52331,0.57525,0.20559,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,191568,0.79715,0.57654,0.24612,0.7073,0.59295,0.64141,0.44606,0.51772,0.5775,0.20492,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,194148,0.78337,0.57715,0.23664,0.70387,0.593,0.64114,0.44387,0.518,0.58107,0.20472,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,196730,0.77743,0.57925,0.24008,0.70462,0.5913,0.63894,0.43576,0.52787,0.58273,0.20596,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,199310,0.79638,0.57216,0.24255,0.69797,0.5924,0.63823,0.43591,0.52808,0.58152,0.20702,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,201901,0.83047,0.56218,0.25861,0.70053,0.59618,0.6431,0.4441,0.5188,0.57969,0.20698,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,204486,0.76433,0.58338,0.23135,0.69962,0.59924,0.64239,0.43934,0.52572,0.5774,0.20648,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,207100,0.80642,0.5724,0.24587,0.69309,0.59797,0.63778,0.4308,0.53824,0.57251,0.20772,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,209704,0.81736,0.56641,0.25169,0.70033,0.5974,0.6421,0.44095,0.52033,0.57484,0.2063,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,212276,0.79177,0.5699,0.2361,0.71054,0.59739,0.64662,0.45339,0.499,0.57798,0.2034,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,214835,0.7719,0.57535,0.23108,0.71157,0.59945,0.65083,0.46354,0.48353,0.57773,0.20091,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,217396,0.76583,0.5796,0.23368,0.71137,0.60197,0.65327,0.46994,0.47346,0.57861,0.19969,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,219938,0.7752,0.5747,0.23287,0.70063,0.60156,0.64813,0.45645,0.4908,0.58096,0.20223,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,222500,0.78047,0.57418,0.23872,0.70715,0.60357,0.65202,0.46485,0.47994,0.58017,0.20043,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,225102,0.75698,0.57944,0.22533,0.70471,0.60857,0.65374,0.4708,0.47199,0.57873,0.19834,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,227689,0.7453,0.58233,0.22548,0.70578,0.6086,0.65448,0.47158,0.47226,0.5781,0.19798,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,230278,0.75211,0.5783,0.22511,0.70419,0.61088,0.65435,0.47017,0.47447,0.57807,0.19851,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,232874,0.76559,0.574,0.23007,0.70687,0.6024,0.64666,0.45968,0.48482,0.58302,0.19897,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,235533,0.74536,0.57857,0.22285,0.69703,0.59863,0.64114,0.44931,0.5006,0.58305,0.20036,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,238027,0.78105,0.56734,0.23372,0.69229,0.59393,0.6358,0.43968,0.51541,0.58187,0.2021,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,240812,0.75874,0.57235,0.22499,0.69533,0.60043,0.64331,0.45311,0.49383,0.5846,0.19936,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,243697,0.80557,0.56409,0.24434,0.7105,0.60245,0.65234,0.46979,0.47161,0.5823,0.19656,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,246565,0.73637,0.58027,0.22171,0.71038,0.60684,0.65391,0.47157,0.46922,0.58059,0.19711,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,249455,0.75403,0.57669,0.22895,0.7142,0.60868,0.65645,0.47483,0.46674,0.57775,0.19671,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,252335,0.75693,0.57516,0.2278,0.71084,0.61003,0.6558,0.47489,0.4671,0.57739,0.19589,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,255176,0.74836,0.57651,0.2248,0.70696,0.6093,0.65352,0.46705,0.48216,0.57318,0.19746,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,258040,0.7169,0.58469,0.21539,0.7114,0.59604,0.64498,0.44656,0.51679,0.5681,0.20224,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,260862,0.77886,0.57113,0.23658,0.70568,0.59807,0.64216,0.44101,0.52745,0.56392,0.20362,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,263692,0.75001,0.57451,0.22536,0.70612,0.60206,0.64377,0.44572,0.52167,0.56137,0.20216,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,266277,0.77978,0.56562,0.23897,0.71079,0.60431,0.64996,0.45721,0.50054,0.56659,0.19891,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,268329,0.72671,0.57624,0.21699,0.71379,0.60355,0.65163,0.46107,0.49276,0.56821,0.19753,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,270380,0.74383,0.57442,0.22312,0.71314,0.59796,0.64705,0.44822,0.51389,0.56549,0.19951,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,272430,0.7376,0.57522,0.22113,0.71018,0.59751,0.64373,0.44025,0.52661,0.56225,0.20172,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,274482,0.73962,0.57341,0.22259,0.70506,0.60031,0.64335,0.43745,0.53072,0.56372,0.20326,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,276534,0.71115,0.58148,0.21157,0.67647,0.60073,0.63795,0.42602,0.54502,0.56545,0.20661,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,278585,0.72559,0.57479,0.21395,0.67482,0.59608,0.63349,0.42327,0.55032,0.56693,0.20764,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,280638,0.7143,0.57601,0.20989,0.67595,0.59519,0.63065,0.419,0.56083,0.56466,0.20851,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,282692,0.71373,0.57814,0.21282,0.67765,0.59099,0.62551,0.40956,0.58113,0.55915,0.21131,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,284744,0.68461,0.58344,0.20353,0.67932,0.58814,0.62242,0.40347,0.59016,0.55679,0.21158,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,286796,0.69704,0.57937,0.20534,0.6976,0.58798,0.62727,0.41131,0.57574,0.56044,0.2092,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,288848,0.73404,0.56916,0.21387,0.69607,0.58825,0.6276,0.4114,0.57528,0.56142,0.20961,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,290898,0.71959,0.57084,0.20959,0.70422,0.59111,0.63551,0.42447,0.55306,0.56568,0.20694,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,292949,0.79617,0.55659,0.23715,0.69964,0.59343,0.63296,0.41937,0.56602,0.56218,0.20836,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,294998,0.69214,0.57738,0.20235,0.69956,0.59361,0.63461,0.4203,0.56354,0.56287,0.20811,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,297045,0.66668,0.5856,0.19933,0.69542,0.59856,0.63596,0.42335,0.55821,0.56354,0.2059,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,299095,0.68402,0.58222,0.20351,0.6943,0.59374,0.63091,0.41562,0.57677,0.55796,0.20902,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,301145,0.70392,0.57556,0.20844,0.69829,0.59005,0.62827,0.40968,0.58624,0.55594,0.21043,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,303193,0.69502,0.57759,0.20599,0.69663,0.5888,0.62583,0.40487,0.5985,0.55223,0.21264,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,305242,0.70637,0.57359,0.20844,0.69329,0.58602,0.62221,0.39932,0.60928,0.5503,0.21377,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,307296,0.71509,0.57261,0.21515,0.69654,0.58574,0.62237,0.39978,0.60499,0.55035,0.21317,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,309348,0.73762,0.56458,0.21893,0.69563,0.59365,0.62669,0.40755,0.58905,0.55127,0.21074,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,311399,0.69842,0.57358,0.20645,0.69524,0.59439,0.62938,0.40769,0.58976,0.55287,0.21205,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,313444,0.70676,0.56871,0.20929,0.70742,0.60399,0.64399,0.43388,0.53956,0.56403,0.20365,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,315491,0.73783,0.56552,0.21911,0.70651,0.59843,0.63942,0.42617,0.5557,0.56023,0.20627,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,317538,0.70485,0.57108,0.2088,0.70842,0.60134,0.64184,0.4327,0.54768,0.56151,0.20462,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,319585,0.70342,0.56902,0.20932,0.70603,0.59844,0.63754,0.42285,0.56153,0.55936,0.2064,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,321631,0.66432,0.58097,0.19792,0.69958,0.5981,0.63661,0.42201,0.56356,0.55871,0.20654,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,323677,0.68957,0.57723,0.20904,0.70954,0.60578,0.64967,0.44004,0.53017,0.56682,0.20207,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,325724,0.65303,0.58427,0.19722,0.71196,0.6057,0.65074,0.4413,0.52603,0.5692,0.20215,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,327769,0.66002,0.57965,0.19657,0.71296,0.60937,0.65859,0.46016,0.49364,0.57343,0.1971,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,329813,0.72849,0.56646,0.21897,0.7155,0.60672,0.65872,0.45711,0.49855,0.57362,0.19773,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,331851,0.66177,0.579,0.19964,0.70263,0.61082,0.65293,0.44725,0.51149,0.57359,0.20046,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,333888,0.65695,0.58266,0.19835,0.7043,0.61157,0.65512,0.449,0.51083,0.57195,0.2006,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,335924,0.67093,0.57965,0.20307,0.71715,0.61778,0.66436,0.46378,0.48959,0.56956,0.19733,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,337962,0.68267,0.57844,0.20567,0.72281,0.62067,0.66936,0.47434,0.47311,0.56996,0.19495,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,339999,0.65408,0.57774,0.19546,0.72081,0.61883,0.66729,0.46926,0.47931,0.57222,0.19653,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,342036,0.64929,0.58117,0.19487,0.71962,0.62131,0.66945,0.47523,0.46415,0.57496,0.1934,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,344072,0.65356,0.5828,0.1977,0.72069,0.62023,0.67058,0.478,0.45976,0.57437,0.19281,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,346108,0.67126,0.57822,0.20145,0.72525,0.61304,0.66739,0.47199,0.47023,0.57285,0.19378,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,348147,0.68417,0.57173,0.20632,0.72066,0.60912,0.66068,0.45957,0.49092,0.5722,0.19613,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,350183,0.61949,0.58918,0.18925,0.72411,0.60615,0.65886,0.4585,0.49418,0.57046,0.19477,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,352220,0.63597,0.58508,0.19364,0.71878,0.60621,0.65598,0.45079,0.51047,0.56646,0.19637,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,354257,0.63815,0.58215,0.19449,0.71845,0.60792,0.65604,0.44639,0.52085,0.5632,0.19741,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,356296,0.62433,0.5852,0.18957,0.7258,0.61661,0.6626,0.45443,0.50772,0.56494,0.19676,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,358334,0.62507,0.58428,0.19033,0.72301,0.61078,0.65879,0.44653,0.52352,0.56131,0.19845,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,360370,0.64084,0.58241,0.19602,0.72295,0.60826,0.65697,0.44429,0.52695,0.56052,0.19815,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,362407,0.62044,0.58425,0.19,0.72343,0.60854,0.65868,0.44721,0.51943,0.56208,0.19747,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,364440,0.64292,0.57866,0.19509,0.72667,0.62022,0.66977,0.47302,0.47529,0.56633,0.19246,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,366473,0.64249,0.57661,0.19614,0.72458,0.62249,0.6705,0.47425,0.4731,0.5679,0.1919,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,368508,0.58613,0.58726,0.18087,0.73069,0.62295,0.67269,0.4799,0.46425,0.5683,0.19199,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,370542,0.6105,0.58278,0.18622,0.72614,0.62731,0.6735,0.48223,0.45934,0.5715,0.19252,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,372576,0.6166,0.57993,0.18757,0.72542,0.62834,0.67407,0.48165,0.46116,0.57278,0.19334,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,374610,0.63956,0.57446,0.19464,0.72682,0.63057,0.6777,0.48952,0.44703,0.57579,0.19224,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,376644,0.58855,0.58302,0.18257,0.72986,0.6281,0.67911,0.49202,0.44443,0.57408,0.1923,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,378679,0.60608,0.58206,0.18548,0.72701,0.62952,0.67976,0.49351,0.44304,0.57297,0.19141,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,380713,0.58938,0.58327,0.18113,0.73158,0.62776,0.67929,0.49265,0.4449,0.57162,0.19166,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,382747,0.57416,0.58413,0.17839,0.73026,0.62928,0.67893,0.49091,0.44876,0.57137,0.19223,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,384781,0.58767,0.58157,0.18079,0.72947,0.62826,0.67851,0.49176,0.44748,0.5708,0.19155,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,386816,0.59395,0.58075,0.18156,0.73306,0.62647,0.67795,0.48833,0.45233,0.57144,0.19282,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,388852,0.58248,0.58121,0.17969,0.73245,0.6303,0.67866,0.49005,0.44857,0.57307,0.19259,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,390890,0.64141,0.56751,0.19619,0.7298,0.63034,0.6781,0.4843,0.45597,0.57366,0.19439,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,392926,0.58188,0.57453,0.17654,0.72978,0.62808,0.6763,0.48393,0.4555,0.57637,0.19272,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,394959,0.58151,0.57612,0.17841,0.72823,0.63045,0.67553,0.48136,0.45935,0.57628,0.19368,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,396992,0.57821,0.57703,0.17889,0.72209,0.6325,0.67558,0.48085,0.4607,0.57561,0.19401,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,399028,0.57659,0.57689,0.17691,0.72679,0.63036,0.67578,0.4819,0.45645,0.57457,0.19313,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,401065,0.59493,0.57374,0.18189,0.72624,0.62767,0.67435,0.47734,0.4644,0.57353,0.19246,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,403104,0.56078,0.57717,0.1731,0.72726,0.62684,0.67546,0.48052,0.45737,0.57436,0.19228,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,405140,0.55935,0.57823,0.17373,0.73282,0.63379,0.68066,0.49017,0.44523,0.57473,0.19172,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,407176,0.58273,0.57141,0.17908,0.73603,0.63038,0.68184,0.49221,0.44158,0.57594,0.19173,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,409213,0.55472,0.57559,0.17287,0.73139,0.6358,0.68264,0.49338,0.44192,0.57518,0.19187,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,411247,0.54757,0.57559,0.17074,0.73237,0.63457,0.68239,0.49295,0.44327,0.57421,0.19095,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,413281,0.58791,0.56928,0.1792,0.72943,0.63317,0.67954,0.48684,0.45278,0.57253,0.19086,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,415313,0.59884,0.56447,0.18303,0.73188,0.63287,0.68054,0.48826,0.4524,0.57084,0.19076,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,417349,0.55429,0.57005,0.17203,0.7254,0.63889,0.68218,0.49302,0.44521,0.57015,0.18876,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,419383,0.54467,0.56995,0.16783,0.72597,0.63794,0.6821,0.49259,0.44518,0.5704,0.18814,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,421417,0.53928,0.56907,0.1668,0.73019,0.63805,0.6836,0.49695,0.43789,0.57109,0.1874,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,423452,0.5384,0.56938,0.16609,0.7229,0.64189,0.68321,0.49476,0.44051,0.57197,0.1878,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,425488,0.5201,0.56949,0.16268,0.72872,0.64098,0.68528,0.50177,0.43223,0.5707,0.18714,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,427525,0.53861,0.56898,0.1678,0.72396,0.64049,0.68334,0.49561,0.44048,0.57286,0.18765,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,429562,0.53395,0.56712,0.16622,0.72089,0.63821,0.67935,0.48608,0.45454,0.57351,0.18891,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,431597,0.51186,0.56802,0.16061,0.72007,0.63673,0.67675,0.48102,0.46415,0.57264,0.19006,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,433634,0.50044,0.56881,0.15878,0.7335,0.63379,0.68055,0.4903,0.44947,0.57332,0.18889,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,435671,0.50623,0.56722,0.1596,0.74207,0.63198,0.68311,0.49548,0.44155,0.57384,0.1884,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,437706,0.52513,0.56426,0.16365,0.73292,0.63369,0.68044,0.48881,0.45216,0.57454,0.1888,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,439744,0.51064,0.56175,0.15966,0.73174,0.62458,0.67504,0.47901,0.46777,0.5731,0.18976,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,441781,0.50121,0.56171,0.1579,0.72932,0.62414,0.67225,0.47662,0.47073,0.57352,0.19039,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,443818,0.48128,0.56165,0.15317,0.73584,0.62523,0.67455,0.48046,0.46448,0.57446,0.19033,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,445854,0.47935,0.5603,0.15286,0.73455,0.63013,0.67769,0.48555,0.4577,0.57551,0.19025,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,447892,0.50254,0.55593,0.15657,0.73528,0.62995,0.67712,0.48531,0.45679,0.57651,0.18993,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,449930,0.47098,0.55893,0.15116,0.73181,0.63493,0.68106,0.49276,0.44502,0.57717,0.18853,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,451966,0.47021,0.55838,0.15097,0.73077,0.63763,0.68515,0.50079,0.4343,0.57679,0.18798,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,454001,0.46963,0.55701,0.15064,0.73346,0.63808,0.68627,0.50537,0.42687,0.57699,0.1873,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,456036,0.52133,0.54673,0.15982,0.7358,0.63392,0.6834,0.49925,0.4349,0.57745,0.18833,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,458070,0.46525,0.55335,0.14916,0.73932,0.63274,0.68251,0.49946,0.43459,0.57659,0.1887,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,460108,0.50429,0.54926,0.15678,0.741,0.63018,0.68132,0.49526,0.44125,0.57794,0.18883,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,462151,0.46225,0.55044,0.14818,0.74376,0.63239,0.68285,0.49991,0.43262,0.57734,0.18914,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,464185,0.45997,0.54907,0.14748,0.74305,0.63267,0.68266,0.50416,0.42513,0.57876,0.1888,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
