epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
54,37086.3,1.50631,1.99811,0.00914,0.61812,0.48505,0.52264,0.37592,1.29517,1.53776,0.01013,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,37799.9,1.50515,1.99142,0.00916,0.61453,0.48671,0.52278,0.3766,1.29587,1.53512,0.01013,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,38513.8,1.50633,1.98786,0.00912,0.61862,0.48754,0.52462,0.37763,1.29472,1.53202,0.01012,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,39227.2,1.50313,1.98852,0.00916,0.61776,0.48775,0.52596,0.37876,1.29462,1.53019,0.01011,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,39941.3,1.50571,1.98589,0.00914,0.62226,0.48409,0.52553,0.37823,1.29346,1.52904,0.01008,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,40654.7,1.49938,1.98347,0.00912,0.62933,0.4826,0.52598,0.37902,1.29338,1.52709,0.01009,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,41369.5,1.50343,1.98221,0.00911,0.6302,0.48152,0.52686,0.37941,1.29317,1.52542,0.01009,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,42081.9,1.5011,1.97778,0.00911,0.62225,0.48642,0.5285,0.3805,1.29183,1.52257,0.01006,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,42795.4,1.50187,1.97947,0.00909,0.62142,0.4898,0.52952,0.38089,1.29023,1.52087,0.01006,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,43508.9,1.4991,1.97353,0.0091,0.6192,0.49202,0.53075,0.38202,1.28942,1.51926,0.01004,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,44222.3,1.50305,1.97417,0.00907,0.62362,0.4923,0.53166,0.38309,1.28868,1.5181,0.01003,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,44935.5,1.49718,1.97063,0.00909,0.62327,0.49436,0.53257,0.38445,1.28902,1.51472,0.01003,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,45648.6,1.49717,1.9681,0.00906,0.62619,0.49296,0.5329,0.38476,1.28859,1.51104,0.01002,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,46361.5,1.49644,1.96595,0.00906,0.62921,0.49087,0.534,0.38567,1.28823,1.50881,0.01002,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,47074,1.49763,1.96436,0.00905,0.62448,0.49713,0.53445,0.38583,1.28765,1.50668,0.01001,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,47787.3,1.49568,1.96724,0.00905,0.62365,0.49906,0.53542,0.3867,1.2872,1.50437,0.01002,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,48500.9,1.49692,1.95941,0.00903,0.62738,0.49767,0.53632,0.38723,1.28709,1.50192,0.01002,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,49216.6,1.49437,1.9617,0.00904,0.62781,0.4965,0.53679,0.38756,1.28577,1.50188,0.00999,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,49930.4,1.49387,1.9575,0.00903,0.62383,0.50149,0.53822,0.38863,1.28644,1.49954,0.01001,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,50644.7,1.49104,1.95398,0.00903,0.62484,0.50276,0.53863,0.38911,1.28553,1.49698,0.01,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,51359,1.49085,1.95316,0.00905,0.63367,0.49593,0.53915,0.38912,1.28469,1.49573,0.00998,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,52073.8,1.49409,1.95045,0.00899,0.6316,0.4971,0.5397,0.38949,1.28493,1.49397,0.00998,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,52788.3,1.48895,1.94915,0.00899,0.63252,0.49982,0.54165,0.39085,1.28432,1.48982,0.00995,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,53505.4,1.49387,1.94598,0.00898,0.63373,0.50286,0.54235,0.39106,1.28382,1.4892,0.00995,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,54218.1,1.49092,1.94558,0.00898,0.64191,0.50064,0.5432,0.39186,1.28345,1.48773,0.00995,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,54931.4,1.4905,1.94691,0.009,0.63693,0.50184,0.54321,0.39153,1.28289,1.48652,0.00992,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,55646.4,1.4895,1.9428,0.00898,0.6398,0.50363,0.54323,0.39182,1.2828,1.485,0.00994,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,56361.4,1.48766,1.93716,0.00898,0.64435,0.49979,0.54407,0.39275,1.28168,1.48457,0.00993,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,57076.6,1.48858,1.93588,0.00896,0.64025,0.5032,0.54457,0.39326,1.28165,1.48207,0.00992,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,57794,1.48699,1.93363,0.00898,0.64011,0.50348,0.54591,0.39423,1.28247,1.47948,0.00994,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,58649.2,1.48545,1.93561,0.00895,0.64077,0.50325,0.5463,0.39452,1.2814,1.47998,0.00993,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,59550.9,1.48794,1.93233,0.00892,0.64605,0.50194,0.54693,0.39535,1.28118,1.47814,0.00993,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,60466.4,1.48598,1.93081,0.00894,0.65214,0.50055,0.54765,0.39552,1.28045,1.47645,0.00991,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,61374.9,1.48555,1.92948,0.00894,0.64225,0.50359,0.54735,0.3959,1.28066,1.4753,0.00992,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,62281.9,1.48448,1.93093,0.00891,0.65133,0.49878,0.54787,0.39617,1.27946,1.47392,0.00991,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,63142.3,1.48182,1.9254,0.00888,0.65591,0.498,0.54804,0.39665,1.27906,1.47284,0.0099,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,63985.3,1.48222,1.92522,0.00891,0.64461,0.50258,0.54775,0.39645,1.27856,1.47166,0.00988,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,64869.2,1.48426,1.92154,0.00889,0.64773,0.50181,0.54783,0.39667,1.27901,1.47039,0.00986,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,65806.2,1.48012,1.91826,0.00887,0.65915,0.49719,0.54833,0.39693,1.2793,1.4693,0.00988,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,66749.5,1.4827,1.91797,0.00888,0.64104,0.50682,0.54786,0.39685,1.2791,1.4685,0.00988,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,67765.2,1.48045,1.91677,0.0089,0.64503,0.50508,0.54844,0.39681,1.27779,1.46754,0.00986,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,68676.2,1.47764,1.91351,0.00889,0.6509,0.50204,0.54886,0.39734,1.27809,1.46506,0.00986,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,69584.7,1.48057,1.91205,0.00886,0.65294,0.50034,0.54899,0.3974,1.27802,1.4637,0.00986,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,70455,1.47828,1.91242,0.00886,0.64833,0.50269,0.54966,0.39764,1.2769,1.46364,0.00985,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,71301.8,1.47705,1.90995,0.00886,0.64676,0.50546,0.55109,0.39832,1.2767,1.46146,0.00984,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,72148.2,1.47976,1.90709,0.00886,0.63584,0.51301,0.55142,0.39859,1.27635,1.46042,0.00983,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,72995.5,1.47758,1.90928,0.00885,0.64251,0.51069,0.55154,0.3991,1.27447,1.46072,0.00981,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,73723.2,1.47622,1.9043,0.00884,0.64382,0.5081,0.55161,0.3995,1.27273,1.46057,0.00979,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,74438.5,1.47517,1.90328,0.00885,0.64539,0.50613,0.55192,0.40012,1.27105,1.45871,0.00977,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,75152.6,1.47728,1.90251,0.00884,0.64696,0.50768,0.5528,0.40052,1.27272,1.45561,0.00981,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,75867.1,1.47571,1.90614,0.00881,0.65237,0.50469,0.55321,0.40101,1.27249,1.45503,0.00979,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,76634.1,1.47524,1.89911,0.00885,0.65596,0.50308,0.55324,0.40096,1.27279,1.45312,0.00978,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,77653.2,1.47409,1.89593,0.00879,0.65559,0.50587,0.55374,0.40122,1.27254,1.45186,0.00977,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,78689.8,1.47519,1.89496,0.0088,0.65679,0.50597,0.55332,0.40159,1.27272,1.44912,0.00977,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,79735.1,1.47354,1.89654,0.0088,0.65539,0.50509,0.55407,0.40165,1.27262,1.44761,0.00977,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
