epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
107,76443.9,1.51122,1.99167,0.00929,0.64958,0.51743,0.56279,0.40871,1.2563,1.42646,0.00964,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,77067.8,1.51286,1.99024,0.00925,0.64896,0.51982,0.56354,0.40935,1.25523,1.42509,0.00961,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,77691.5,1.51249,1.98532,0.00928,0.64953,0.51745,0.56343,0.40876,1.25542,1.42264,0.00962,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,78315.9,1.51295,1.98531,0.00926,0.64966,0.51877,0.56477,0.41,1.25434,1.42058,0.00961,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,78940.0,1.51176,1.98497,0.00927,0.65159,0.52401,0.56607,0.41061,1.25428,1.41859,0.00961,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,79564.6,1.51386,1.97905,0.00922,0.65522,0.52314,0.56683,0.41123,1.2547,1.41607,0.00961,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,80188.1,1.50668,1.97249,0.00924,0.65843,0.5203,0.56712,0.41129,1.25404,1.41562,0.00959,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,80811.7,1.50843,1.97718,0.00922,0.66767,0.51702,0.56857,0.41227,1.25423,1.41318,0.0096,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,81433.6,1.50601,1.96882,0.00919,0.66316,0.51999,0.5683,0.41228,1.25365,1.41114,0.00958,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,82053.4,1.50498,1.9665,0.00918,0.66146,0.52041,0.56893,0.41264,1.25342,1.40817,0.00959,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,82674.7,1.50407,1.96559,0.00918,0.6665,0.51847,0.56914,0.41296,1.25185,1.40827,0.00956,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,83295.9,1.50563,1.96132,0.00915,0.66672,0.52091,0.57023,0.41383,1.25024,1.40865,0.00955,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,83920.6,1.50284,1.96177,0.00917,0.66508,0.52359,0.57032,0.41432,1.24955,1.40695,0.00954,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,84547.0,1.50296,1.96168,0.00916,0.67169,0.5227,0.5705,0.41445,1.24773,1.40727,0.00953,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,85173.4,1.49785,1.95318,0.00915,0.6658,0.52574,0.57181,0.41561,1.24589,1.4077,0.0095,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,85797.2,1.49517,1.94976,0.00915,0.66607,0.52879,0.57315,0.41662,1.24459,1.40541,0.00948,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,86422.5,1.50052,1.94972,0.0091,0.66199,0.5271,0.57364,0.41669,1.24513,1.40359,0.00949,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
