epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
79,8468.8,0.97778,1.08946,0.01195,0.82099,0.72565,0.80994,0.61208,0.98909,0.91911,0.01658,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,8575.97,0.97844,1.08132,0.01178,0.82385,0.722,0.81026,0.61219,0.98824,0.9187,0.01656,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,8682.36,0.97319,1.07284,0.01173,0.82197,0.72352,0.81076,0.613,0.98849,0.91736,0.01655,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,8789.58,0.96936,1.06865,0.01172,0.80712,0.73219,0.81021,0.61261,0.98816,0.91699,0.01655,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,8896.33,0.96304,1.05773,0.01159,0.80814,0.73251,0.8106,0.61275,0.98829,0.91639,0.01655,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,9003.56,0.96329,1.04915,0.01158,0.81226,0.73384,0.8116,0.6134,0.98866,0.91414,0.01656,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,9110.44,0.9593,1.04503,0.01148,0.81961,0.72963,0.8118,0.61365,0.98866,0.91338,0.01656,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,9217.84,0.95414,1.03895,0.01155,0.81707,0.72866,0.81108,0.61342,0.98779,0.91498,0.01654,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,9324.27,0.94905,1.02279,0.0114,0.82218,0.72693,0.81122,0.6135,0.98795,0.91403,0.01654,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,9431.43,0.94362,1.01375,0.0114,0.82314,0.72557,0.8112,0.61383,0.98814,0.91282,0.01655,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
